INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,MRF,24-Jun-2021,82000.0,PE,0.0,0.0,0.0,6123.75,6700.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,NAUKRI,24-Jun-2021,3100.0,CE,0.0,0.0,0.0,1382.4,1278.55,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,KOTAKBANK,27-May-2021,1880.0,PE,0.0,0.0,0.0,110.6,173.25,0.0,0.0,1600.0,0.0,12-May-2021
OPTSTK,AUBANK,29-Jul-2021,740.0,PE,0.0,0.0,0.0,9.55,23.5,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,AMARAJABAT,24-Jun-2021,970.0,PE,0.0,0.0,0.0,148.05,168.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TATACHEM,24-Jun-2021,590.0,CE,0.0,0.0,0.0,161.0,140.9,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,LALPATHLAB,24-Jun-2021,3350.0,CE,0.0,0.0,0.0,34.8,38.75,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,CIPLA,29-Jul-2021,1080.0,CE,0.0,0.0,0.0,21.45,15.2,0.0,0.0,0.0,0.0,12-May-2021
FUTSTK,GRANULES,29-Jul-2021,0.0,XX,352.85,352.85,339.55,340.8,340.8,18.0,96.09,62000.0,13950.0,12-May-2021
OPTIDX,NIFTY,27-May-2021,16700.0,CE,2.9,2.9,1.75,2.4,2.4,197.0,2467.77,38100.0,225.0,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,12900.0,CE,0.0,0.0,0.0,1592.45,1833.6,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,AUROPHARMA,27-May-2021,1180.0,CE,8.35,8.5,6.0,6.5,6.5,246.0,1898.03,141700.0,-6500.0,12-May-2021
OPTSTK,HDFCBANK,29-Jul-2021,1160.0,PE,0.0,0.0,0.0,12.1,15.55,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ICICIGI,24-Jun-2021,1820.0,CE,0.0,0.0,0.0,23.2,11.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,IRCTC,29-Jul-2021,2380.0,CE,0.0,0.0,0.0,30.45,17.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MPHASIS,24-Jun-2021,1700.0,PE,0.0,0.0,0.0,54.25,68.05,0.0,0.0,6175.0,0.0,12-May-2021
OPTSTK,TATACHEM,29-Jul-2021,880.0,PE,0.0,0.0,0.0,143.65,171.2,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ADANIPORTS,27-May-2021,780.0,PE,38.15,51.15,38.15,47.8,47.8,176.0,1813.41,158750.0,-5000.0,12-May-2021
OPTSTK,TITAN,29-Jul-2021,1460.0,CE,0.0,0.0,0.0,155.35,114.25,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,PFC,24-Jun-2021,112.5,PE,0.0,0.0,0.0,10.2,6.2,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,GUJGASLTD,24-Jun-2021,540.0,PE,0.0,0.0,0.0,61.35,43.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TITAN,27-May-2021,1880.0,PE,0.0,0.0,0.0,447.45,422.3,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,SAIL,29-Jul-2021,140.0,PE,0.0,0.0,0.0,33.3,21.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ACC,27-May-2021,1580.0,PE,0.0,0.0,0.0,42.6,0.45,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,SIEMENS,27-May-2021,2100.0,PE,74.0,127.05,65.0,122.25,122.25,340.0,2039.77,11275.0,11275.0,12-May-2021
OPTSTK,MCDOWELL-N,24-Jun-2021,550.0,CE,30.6,30.6,30.6,30.6,35.95,1.0,7.25,1250.0,1250.0,12-May-2021
OPTIDX,FINNIFTY,20-May-2021,16200.0,PE,0.0,0.0,0.0,1154.35,793.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,NESTLEIND,27-May-2021,18200.0,PE,0.0,0.0,0.0,2391.7,1515.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,GODREJCP,29-Jul-2021,920.0,CE,0.0,0.0,0.0,5.05,55.7,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ULTRACEMCO,24-Jun-2021,5700.0,PE,0.0,0.0,0.0,154.15,96.1,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,37600.0,PE,0.0,0.0,0.0,4955.1,5671.75,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,UPL,24-Jun-2021,670.0,CE,0.0,0.0,0.0,38.8,65.45,0.0,0.0,15600.0,0.0,12-May-2021
OPTSTK,LT,27-May-2021,1480.0,PE,0.0,0.0,0.0,120.25,106.7,0.0,0.0,575.0,0.0,12-May-2021
OPTSTK,NATIONALUM,24-Jun-2021,80.0,CE,5.2,5.55,5.2,5.55,3.95,2.0,29.02,289000.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,35200.0,CE,0.0,0.0,0.0,1899.2,820.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,SUNPHARMA,27-May-2021,840.0,PE,0.0,0.0,0.0,227.05,136.25,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MCDOWELL-N,24-Jun-2021,645.0,CE,0.0,0.0,0.0,15.2,6.4,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,SBILIFE,27-May-2021,590.0,CE,0.0,0.0,0.0,289.7,383.8,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,LTI,29-Jul-2021,5200.0,CE,0.0,0.0,0.0,62.35,26.3,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,PIIND,29-Jul-2021,2000.0,PE,0.0,0.0,0.0,28.75,15.95,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,NMDC,27-May-2021,170.0,PE,1.6,1.6,0.7,1.2,1.2,770.0,8818.44,2345000.0,53600.0,12-May-2021
OPTSTK,COALINDIA,24-Jun-2021,137.5,CE,0.0,0.0,0.0,7.35,19.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ALKEM,29-Jul-2021,2580.0,PE,0.0,0.0,0.0,100.65,38.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,INDIGO,24-Jun-2021,1740.0,PE,0.0,0.0,0.0,207.55,145.75,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ICICIBANK,29-Jul-2021,480.0,PE,0.0,0.0,0.0,12.3,12.9,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,AUROPHARMA,29-Jul-2021,1080.0,CE,0.0,0.0,0.0,65.85,78.75,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,PFIZER,27-May-2021,3750.0,PE,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,RELIANCE,27-May-2021,2400.0,CE,1.2,1.3,0.95,1.0,1.0,387.0,2323.08,692500.0,-21000.0,12-May-2021
OPTSTK,BHARTIARTL,27-May-2021,460.0,CE,0.0,0.0,0.0,132.15,102.6,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BHARATFORG,29-Jul-2021,520.0,CE,0.0,0.0,0.0,116.55,161.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,SAIL,27-May-2021,71.0,CE,0.0,0.0,0.0,11.0,61.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,M&M,29-Jul-2021,700.0,CE,0.0,0.0,0.0,118.75,102.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,EXIDEIND,29-Jul-2021,150.0,CE,0.0,0.0,0.0,32.35,38.8,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,29400.0,PE,0.0,0.0,0.0,930.15,445.1,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ADANIPORTS,24-Jun-2021,690.0,CE,0.0,0.0,0.0,67.15,88.8,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BIOCON,24-Jun-2021,500.0,PE,0.0,0.0,0.0,112.7,115.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TATASTEEL,24-Jun-2021,890.0,CE,0.0,0.0,0.0,28.7,298.65,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,FINNIFTY,17-Jun-2021,17500.0,CE,0.0,0.0,0.0,340.4,167.7,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,IDFCFIRSTB,27-May-2021,43.0,CE,0.0,0.0,0.0,17.35,12.3,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,GRASIM,27-May-2021,1240.0,PE,0.0,0.0,0.0,96.65,4.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,RAMCOCEM,27-May-2021,1150.0,CE,0.0,0.0,0.0,29.1,0.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BANDHANBNK,24-Jun-2021,465.0,PE,0.0,0.0,0.0,130.15,175.75,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,GODREJPROP,27-May-2021,1720.0,CE,0.0,0.0,0.0,125.5,0.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,AMBUJACEM,29-Jul-2021,205.0,PE,0.0,0.0,0.0,0.45,0.3,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,36800.0,CE,0.0,0.0,0.0,1258.05,12.3,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HDFCBANK,27-May-2021,1380.0,CE,44.35,47.7,39.5,40.95,40.95,644.0,5038.85,134200.0,26950.0,12-May-2021
OPTSTK,WIPRO,29-Jul-2021,525.0,CE,0.0,0.0,0.0,29.2,33.7,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TCS,24-Jun-2021,3050.0,PE,79.0,79.0,64.85,72.95,121.5,3.0,28.1,3000.0,600.0,12-May-2021
OPTSTK,GAIL,27-May-2021,182.5,CE,1.75,1.75,1.75,1.75,0.85,1.0,11.23,6100.0,6100.0,12-May-2021
OPTSTK,BHARATFORG,27-May-2021,660.0,CE,32.45,32.45,23.0,28.95,28.95,411.0,4234.22,216000.0,-36000.0,12-May-2021
OPTSTK,SUNTV,24-Jun-2021,350.0,CE,0.0,0.0,0.0,111.9,178.4,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,PFIZER,24-Jun-2021,5300.0,CE,0.0,0.0,0.0,96.75,325.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MGL,24-Jun-2021,1400.0,CE,0.0,0.0,0.0,30.4,7.4,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,UPL,29-Jul-2021,410.0,PE,0.0,0.0,0.0,4.3,1.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,WIPRO,24-Jun-2021,435.0,PE,0.0,0.0,0.0,51.8,4.7,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HAVELLS,27-May-2021,1370.0,CE,0.0,0.0,0.0,47.25,0.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HDFC,27-May-2021,2860.0,PE,0.0,0.0,0.0,339.2,421.7,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,FEDERALBNK,29-Jul-2021,93.0,CE,0.0,0.0,0.0,4.5,5.1,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,CADILAHC,24-Jun-2021,465.0,PE,0.0,0.0,0.0,59.1,0.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,SUNPHARMA,27-May-2021,700.0,CE,28.0,30.75,22.9,24.45,24.45,1752.0,17824.0,2163000.0,-29400.0,12-May-2021
OPTSTK,ALKEM,27-May-2021,2880.0,PE,0.0,0.0,0.0,119.7,34.9,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ACC,27-May-2021,1660.0,PE,0.0,0.0,0.0,66.6,2.55,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BAJAJ-AUTO,29-Jul-2021,3100.0,CE,0.0,0.0,0.0,809.2,829.1,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,RAMCOCEM,27-May-2021,1170.0,PE,0.0,0.0,0.0,200.6,233.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,IDFCFIRSTB,24-Jun-2021,49.0,PE,0.0,0.0,0.0,2.8,1.75,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,PIDILITIND,29-Jul-2021,1340.0,PE,0.0,0.0,0.0,3.6,1.6,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,AXISBANK,24-Jun-2021,620.0,PE,0.0,0.0,0.0,46.25,23.75,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,JSWSTEEL,24-Jun-2021,675.0,CE,0.0,0.0,0.0,9.0,70.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,RAMCOCEM,29-Jul-2021,870.0,PE,0.0,0.0,0.0,26.55,35.2,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HDFCAMC,24-Jun-2021,2300.0,PE,0.0,0.0,0.0,51.5,13.4,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MUTHOOTFIN,29-Jul-2021,1380.0,PE,0.0,0.0,0.0,255.55,245.65,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TRENT,24-Jun-2021,720.0,PE,0.0,0.0,0.0,60.2,31.15,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,36000.0,PE,3344.0,3459.3,3251.1,3459.3,3459.3,15.0,147.28,350.0,325.0,12-May-2021
OPTSTK,LTI,27-May-2021,5200.0,CE,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,APLLTD,27-May-2021,720.0,PE,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,DLF,29-Jul-2021,305.0,PE,0.0,0.0,0.0,66.75,53.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MANAPPURAM,27-May-2021,212.5,PE,0.0,0.0,0.0,43.0,59.4,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,CIPLA,27-May-2021,560.0,PE,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,RAMCOCEM,29-Jul-2021,840.0,PE,0.0,0.0,0.0,19.15,25.5,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HCLTECH,27-May-2021,630.0,PE,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,CANBK,27-May-2021,152.5,PE,0.0,0.0,0.0,8.2,7.75,0.0,0.0,43200.0,0.0,12-May-2021
OPTIDX,FINNIFTY,29-Jul-2021,16100.0,PE,0.0,0.0,0.0,1174.35,1344.9,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TVSMOTOR,29-Jul-2021,630.0,PE,0.0,0.0,0.0,55.35,59.7,0.0,0.0,0.0,0.0,12-May-2021
FUTSTK,NMDC,24-Jun-2021,0.0,XX,203.45,215.0,200.1,204.75,204.75,871.0,12075.67,2144000.0,469000.0,12-May-2021
OPTSTK,ESCORTS,27-May-2021,1620.0,CE,0.0,0.0,0.0,54.1,0.05,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,38000.0,CE,109.3,109.3,87.05,90.15,90.15,1352.0,12875.21,55075.0,22050.0,12-May-2021
OPTSTK,PFIZER,29-Jul-2021,4800.0,CE,0.0,0.0,0.0,735.6,733.5,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,30-Dec-2021,28000.0,CE,0.0,0.0,0.0,7951.2,6850.8,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MANAPPURAM,29-Jul-2021,110.0,CE,0.0,0.0,0.0,41.3,45.45,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,GODREJCP,27-May-2021,920.0,PE,0.0,0.0,0.0,220.3,60.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MINDTREE,29-Jul-2021,2320.0,PE,0.0,0.0,0.0,345.35,290.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,APOLLOTYRE,27-May-2021,245.0,PE,0.0,0.0,0.0,28.05,26.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BPCL,29-Jul-2021,500.0,PE,0.0,0.0,0.0,93.05,70.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,EICHERMOT,29-Jul-2021,3350.0,CE,0.0,0.0,0.0,30.1,20.1,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MFSL,29-Jul-2021,900.0,PE,0.0,0.0,0.0,95.1,96.65,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,VEDL,27-May-2021,170.0,CE,0.0,0.0,0.0,48.75,112.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TATAPOWER,27-May-2021,118.0,CE,0.0,0.0,0.0,3.55,1.2,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,GODREJPROP,27-May-2021,1580.0,PE,0.0,0.0,0.0,192.15,338.45,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,SRTRANSFIN,27-May-2021,1440.0,PE,0.0,0.0,0.0,139.1,136.4,0.0,0.0,400.0,0.0,12-May-2021
OPTSTK,VEDL,24-Jun-2021,230.0,PE,0.0,0.0,0.0,30.3,4.3,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,AUROPHARMA,27-May-2021,1150.0,CE,11.15,11.65,8.3,8.85,8.85,227.0,1710.94,157300.0,3900.0,12-May-2021
OPTSTK,HINDPETRO,29-Jul-2021,310.0,PE,0.0,0.0,0.0,81.2,54.3,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MPHASIS,29-Jul-2021,1260.0,CE,0.0,0.0,0.0,533.25,556.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,GRASIM,27-May-2021,1590.0,PE,0.0,0.0,0.0,336.85,181.7,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HINDPETRO,29-Jul-2021,220.0,PE,0.0,0.0,0.0,16.55,6.3,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,NATIONALUM,27-May-2021,64.0,CE,18.0,18.0,18.0,18.0,11.3,1.0,13.94,323000.0,-17000.0,12-May-2021
OPTSTK,BHARATFORG,24-Jun-2021,400.0,CE,0.0,0.0,0.0,180.55,266.55,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,NAUKRI,27-May-2021,6400.0,PE,0.0,0.0,0.0,1562.9,2035.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,GLENMARK,24-Jun-2021,345.0,PE,0.0,0.0,0.0,8.8,0.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ITC,24-Jun-2021,162.5,CE,0.0,0.0,0.0,51.8,41.8,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,CIPLA,29-Jul-2021,960.0,PE,0.0,0.0,0.0,97.0,96.4,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BHARTIARTL,29-Jul-2021,460.0,CE,0.0,0.0,0.0,98.4,113.1,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,AMARAJABAT,27-May-2021,1190.0,CE,0.0,0.0,0.0,10.65,0.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,RBLBANK,29-Jul-2021,200.0,CE,0.0,0.0,0.0,24.75,20.65,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ACC,24-Jun-2021,1380.0,CE,0.0,0.0,0.0,490.45,509.35,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,UPL,27-May-2021,630.0,PE,8.35,10.75,8.35,9.4,9.4,444.0,3690.32,192400.0,-5200.0,12-May-2021
OPTSTK,GUJGASLTD,24-Jun-2021,490.0,CE,0.0,0.0,0.0,61.0,48.55,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ASIANPAINT,27-May-2021,1980.0,PE,0.0,0.0,0.0,33.05,0.05,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,NIFTY,01-Jul-2021,13050.0,CE,0.0,0.0,0.0,1633.95,1790.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HDFC,27-May-2021,2940.0,CE,0.0,0.0,0.0,163.35,2.25,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,COLPAL,29-Jul-2021,1180.0,PE,0.0,0.0,0.0,6.85,2.8,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,L&TFH,29-Jul-2021,110.0,CE,0.0,0.0,0.0,5.35,3.55,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,L&TFH,27-May-2021,112.5,CE,0.0,0.0,0.0,11.6,0.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,EICHERMOT,27-May-2021,1900.0,PE,0.0,0.0,0.0,24.6,0.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MPHASIS,27-May-2021,1560.0,PE,0.0,0.0,0.0,0.05,4.8,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,PFC,24-Jun-2021,105.0,PE,0.0,0.0,0.0,3.5,3.3,0.0,0.0,18600.0,0.0,12-May-2021
OPTSTK,BIOCON,24-Jun-2021,390.0,CE,24.45,24.45,20.0,20.0,26.9,3.0,28.39,6900.0,4600.0,12-May-2021
OPTSTK,DRREDDY,27-May-2021,4750.0,CE,0.0,0.0,0.0,233.55,568.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,INDIGO,27-May-2021,1820.0,CE,17.0,19.0,17.0,19.0,23.2,4.0,36.77,17500.0,2000.0,12-May-2021
OPTSTK,MINDTREE,27-May-2021,2060.0,CE,0.0,0.0,0.0,49.3,152.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ADANIPORTS,27-May-2021,520.0,PE,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TVSMOTOR,24-Jun-2021,630.0,PE,0.0,0.0,0.0,92.65,47.2,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,EXIDEIND,27-May-2021,232.5,PE,0.0,0.0,0.0,30.4,45.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ICICIGI,29-Jul-2021,1680.0,PE,0.0,0.0,0.0,296.25,242.8,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MUTHOOTFIN,27-May-2021,1560.0,PE,0.0,0.0,0.0,287.1,388.75,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TECHM,24-Jun-2021,1240.0,PE,0.0,0.0,0.0,275.3,274.6,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,DEEPAKNTR,24-Jun-2021,1460.0,PE,0.0,0.0,0.0,141.4,27.25,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,SRF,27-May-2021,5400.0,CE,0.0,0.0,0.0,1100.05,901.25,0.0,0.0,125.0,0.0,12-May-2021
OPTSTK,TATASTEEL,27-May-2021,1180.0,CE,77.05,90.4,39.7,46.75,46.75,1663.0,17481.9,453900.0,-86700.0,12-May-2021
OPTSTK,JINDALSTEL,27-May-2021,325.0,PE,0.0,0.0,0.0,38.15,0.2,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,29000.0,PE,216.25,262.0,205.95,237.5,237.5,779.0,5691.87,26425.0,3850.0,12-May-2021
OPTSTK,GRANULES,24-Jun-2021,325.0,CE,0.0,0.0,0.0,29.5,34.1,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,PIIND,27-May-2021,2780.0,CE,0.0,0.0,0.0,35.95,58.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BRITANNIA,29-Jul-2021,4120.0,CE,0.0,0.0,0.0,72.35,49.2,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BALKRISIND,27-May-2021,1720.0,CE,0.0,0.0,0.0,160.0,211.35,0.0,0.0,800.0,0.0,12-May-2021
OPTSTK,MFSL,29-Jul-2021,980.0,PE,0.0,0.0,0.0,141.2,145.7,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,BHEL,24-Jun-2021,71.0,PE,0.0,0.0,0.0,22.85,6.6,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,POWERGRID,29-Jul-2021,165.0,PE,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HDFCAMC,24-Jun-2021,3500.0,CE,0.0,0.0,0.0,62.4,14.85,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,14150.0,PE,146.5,176.05,146.5,169.35,169.35,16.0,171.75,1950.0,750.0,12-May-2021
OPTSTK,SRF,24-Jun-2021,4900.0,CE,0.0,0.0,0.0,690.1,1424.6,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MGL,24-Jun-2021,1260.0,PE,0.0,0.0,0.0,169.35,147.85,0.0,0.0,0.0,0.0,12-May-2021
FUTSTK,IGL,29-Jul-2021,0.0,XX,526.0,526.0,524.15,524.15,521.45,2.0,14.43,5500.0,2750.0,12-May-2021
OPTSTK,MARUTI,29-Jul-2021,5800.0,PE,0.0,0.0,0.0,218.3,132.85,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,WIPRO,27-May-2021,280.0,CE,0.0,0.0,0.0,144.5,228.05,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,MRF,29-Jul-2021,79000.0,PE,0.0,0.0,0.0,6299.9,6048.85,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,FINNIFTY,10-Jun-2021,17300.0,PE,0.0,0.0,0.0,2075.75,1889.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ASIANPAINT,24-Jun-2021,2440.0,CE,0.0,0.0,0.0,173.35,200.15,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,AMARAJABAT,27-May-2021,790.0,CE,24.0,46.35,21.2,36.85,36.85,423.0,3464.78,47000.0,17000.0,12-May-2021
OPTSTK,GLENMARK,24-Jun-2021,490.0,CE,0.0,0.0,0.0,30.95,140.3,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,35700.0,PE,0.0,0.0,0.0,3729.9,3686.0,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,PAGEIND,24-Jun-2021,36000.0,PE,0.0,0.0,0.0,7285.4,7768.7,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,HINDALCO,29-Jul-2021,285.0,CE,0.0,0.0,0.0,98.9,120.8,0.0,0.0,0.0,0.0,12-May-2021
OPTIDX,NIFTY,12-May-2021,15900.0,PE,0.0,0.0,0.0,1050.65,14696.5,0.0,0.0,225.0,0.0,12-May-2021
OPTIDX,NIFTY,20-May-2021,14050.0,PE,14.0,20.75,11.95,16.35,16.35,4105.0,43305.42,71775.0,62700.0,12-May-2021
OPTSTK,UPL,29-Jul-2021,700.0,CE,0.0,0.0,0.0,40.7,70.3,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,TORNTPOWER,27-May-2021,385.0,CE,0.0,0.0,0.0,37.3,52.5,0.0,0.0,0.0,0.0,12-May-2021
OPTSTK,ADANIPORTS,29-Jul-2021,660.0,CE,0.0,0.0,0.0,126.9,125.15,0.0,0.0,0.0,0.0,12-May-2021
